Frame,Class,X,Y
1420,Claude,43,73
1420,Chou,311,300
1420,Wanwan,24,120
1421,Lapu-Lapu,570,485
1421,Novaria,332,572
1421,Valentina,664,203
1421,Fanny,300,128
1421,Masha,510,448
1421,Claude,43,74
1421,Chou,311,300
1421,Wanwan,24,120
1422,Lapu-Lapu,572,485
1422,Novaria,333,572
1422,Fanny,300,128
1422,Valentina,664,204
1422,Masha,510,449
1422,Claude,43,74
1422,Wanwan,24,122
1422,Chou,311,300
1423,Lapu-Lapu,572,485
1423,Novaria,333,572
1423,Fanny,300,128
1423,Masha,511,450
1423,Valentina,664,205
1423,Claude,43,74
1423,Wanwan,24,123
1423,Chou,312,300
1424,Lapu-Lapu,573,487
1424,Fanny,300,128
1424,Novaria,335,572
1424,Claude,42,75
1424,Valentina,664,208
1424,Masha,512,451
1424,Wanwan,23,124
1424,Chou,312,300
1425,Lapu-Lapu,574,487
1425,Fanny,300,128
1425,Novaria,335,573
1425,Claude,42,75
1425,Valentina,664,208
1425,Masha,512,451
1425,Wanwan,23,124
1425,Chou,312,300
1426,Lapu-Lapu,574,487
1426,Fanny,300,128
1426,Valentina,664,209
1426,Novaria,337,573
1426,Claude,40,75
1426,Masha,512,453
1426,Chou,311,301
1426,Wanwan,23,126
1427,Lapu-Lapu,574,487
1427,Fanny,300,128
1427,Novaria,339,573
1427,Claude,40,75
1427,Masha,511,454
1427,Valentina,664,210
1427,Wanwan,23,127
1427,Chou,312,301
1428,Lapu-Lapu,574,487
1428,Novaria,341,573
1428,Valentina,663,212
1428,Masha,512,455
1428,Fanny,300,128
1428,Claude,40,75
1428,Chou,312,300
1428,Wanwan,22,129
1429,Novaria,342,573
1429,Lapu-Lapu,574,486
1429,Fanny,301,129
1429,Masha,512,456
1429,Claude,39,78
1429,Valentina,663,213
1429,Chou,312,300
1430,Novaria,344,573
1430,Claude,39,80
1430,Fanny,302,129
1430,Lapu-Lapu,574,486
1430,Masha,513,458
1430,Valentina,663,214
1430,Chou,311,300
1431,Fanny,302,129
1431,Novaria,345,574
1431,Claude,39,81
1431,Lapu-Lapu,575,486
1431,Masha,513,458
1431,Valentina,663,215
1431,Chou,311,300
1432,Fanny,303,130
1432,Claude,38,82
1432,Novaria,347,575
1432,Lapu-Lapu,575,486
1432,Masha,514,459
1432,Valentina,663,217
1432,Chou,312,300
1433,Fanny,303,131
1433,Claude,37,83
1433,Novaria,348,575
1433,Lapu-Lapu,575,486
1433,Masha,514,459
1433,Valentina,663,217
1433,Chou,312,300
1434,Fanny,304,132
1434,Novaria,349,574
1434,Claude,37,83
1434,Valentina,663,219
1434,Lapu-Lapu,575,486
1434,Masha,515,459
1434,Chou,313,300
1435,Fanny,304,132
1435,Novaria,351,574
1435,Valentina,663,220
1435,Claude,38,84
1435,Lapu-Lapu,575,486
1435,Masha,516,460
1435,Chou,312,300
1436,Fanny,305,134
1436,Novaria,352,575
1436,Lapu-Lapu,575,486
1436,Valentina,663,221
1436,Claude,40,85
1436,Masha,516,460
1436,Chou,312,300
1437,Fanny,305,135
1437,Novaria,353,575
1437,Lapu-Lapu,575,486
1437,Valentina,664,221
1437,Masha,517,461
1437,Claude,40,86
1437,Chou,312,299
1438,Fanny,306,136
1438,Novaria,354,575
1438,Lapu-Lapu,575,486
1438,Valentina,663,223
1438,Claude,40,87
1438,Masha,518,462
1438,Chou,315,299
1439,Fanny,306,136
1439,Novaria,356,575
1439,Lapu-Lapu,575,487
1439,Chou,319,297
1439,Valentina,664,225
1439,Claude,41,88
1439,Masha,518,463
1440,Fanny,307,137
1440,Novaria,357,575
1440,Lapu-Lapu,575,487
1440,Valentina,664,226
1440,Chou,319,296
1440,Claude,42,88
1440,Masha,519,463
1441,Fanny,307,138
1441,Lapu-Lapu,575,488
1441,Novaria,359,575
1441,Valentina,664,228
1441,Chou,322,294
1441,Claude,43,90
1441,Masha,519,464
1442,Fanny,308,138
1442,Novaria,360,576
1442,Lapu-Lapu,576,489
1442,Valentina,664,229
1442,Claude,44,91
1442,Chou,323,293
1442,Masha,520,464
1443,Fanny,308,138
1443,Novaria,362,576
1443,Lapu-Lapu,576,489
1443,Valentina,663,230
1443,Claude,44,91
1443,Masha,521,465
1443,Chou,326,293
1444,Fanny,308,138
1444,Novaria,364,577
1444,Lapu-Lapu,580,491
1444,Claude,45,93
1444,Valentina,663,231
1444,Masha,522,466
1444,Chou,327,294
1445,Fanny,308,138
1445,Novaria,364,577
1445,Claude,45,93
1445,Lapu-Lapu,580,492
1445,Valentina,663,232
1445,Masha,523,466
1445,Chou,329,294
1446,Fanny,308,139
1446,Novaria,367,577
1446,Claude,45,94
1446,Lapu-Lapu,580,491
1446,Valentina,663,232
1446,Masha,523,467
1446,Chou,328,294
1447,Fanny,308,139
1447,Claude,45,94
1447,Novaria,367,577
1447,Lapu-Lapu,581,491
1447,Valentina,664,233
1447,Chou,328,294
1447,Masha,523,468
1448,Fanny,309,139
1448,Lapu-Lapu,579,491
1448,Claude,46,96
1448,Novaria,370,578
1448,Valentina,664,234
1448,Masha,524,470
1448,Chou,327,293
1449,Fanny,309,139
1449,Lapu-Lapu,581,491
1449,Novaria,371,578
1449,Claude,46,97
1449,Valentina,664,235
1449,Masha,524,470
1449,Chou,327,294
1450,Fanny,309,140
1450,Lapu-Lapu,582,491
1450,Masha,525,472
1450,Novaria,373,578
1450,Claude,46,98
1450,Valentina,663,236
1450,Chou,327,294
1451,Fanny,310,141
1451,Masha,525,472
1451,Lapu-Lapu,582,491
1451,Novaria,373,578
1451,Claude,46,99
1451,Valentina,664,237
1451,Chou,327,293
1452,Fanny,310,141
1452,Masha,526,473
1452,Lapu-Lapu,580,491
1452,Novaria,375,578
1452,Claude,47,99
1452,Chou,329,292
1452,Valentina,663,238
1453,Fanny,310,144
1453,Masha,526,474
1453,Lapu-Lapu,581,491
1453,Claude,49,100
1453,Chou,333,290
1453,Valentina,663,239
1453,Novaria,376,578
1454,Masha,526,475
1454,Fanny,311,143
1454,Lapu-Lapu,581,491
1454,Chou,333,289
1454,Claude,49,100
1454,Novaria,377,578
1454,Valentina,663,239
1454,Minotaur,304,323
1455,Masha,527,476
1455,Lapu-Lapu,581,491
1455,Claude,49,100
1455,Fanny,312,145
1455,Chou,335,288
1455,Novaria,379,579
1455,Valentina,663,240
1455,Minotaur,306,313
1456,Fanny,312,145
1456,Masha,528,477
1456,Claude,50,100
1456,Lapu-Lapu,583,491
1456,Novaria,381,579
1456,Chou,339,284
1456,Valentina,663,241
1456,Minotaur,307,311
1457,Masha,528,477
1457,Fanny,313,145
1457,Claude,50,101
1457,Lapu-Lapu,583,491
1457,Chou,341,283
1457,Novaria,382,579
1457,Valentina,663,242
1457,Minotaur,308,311
1458,Masha,529,478
1458,Fanny,315,146
1458,Claude,50,101
1458,Novaria,384,579
1458,Lapu-Lapu,582,491
1458,Chou,343,280
1458,Valentina,663,244
1458,Minotaur,311,311
1459,Fanny,315,146
1459,Masha,530,478
1459,Novaria,385,579
1459,Chou,344,280
1459,Claude,50,102
1459,Lapu-Lapu,583,491
1459,Valentina,664,245
1459,Minotaur,310,310
1460,Claude,52,102
1460,Masha,531,479
1460,Fanny,316,148
1460,Novaria,387,580
1460,Chou,347,278
1460,Valentina,663,246
1460,Lapu-Lapu,583,491
1460,Minotaur,311,309
1460,Wanwan,19,157
1461,Claude,52,102
1461,Masha,531,479
1461,Novaria,387,580
1461,Chou,349,277
1461,Valentina,663,247
1461,Fanny,317,149
1461,Lapu-Lapu,583,491
1461,Minotaur,312,308
1461,Wanwan,20,157
1462,Valentina,663,247
1462,Novaria,389,580
1462,Claude,53,103
1462,Chou,349,277
1462,Fanny,318,149
1462,Masha,532,481
1462,Minotaur,313,308
1462,Lapu-Lapu,585,490
1462,Wanwan,20,157
1463,Fanny,318,150
1463,Valentina,663,248
1463,Claude,53,103
1463,Chou,349,277
1463,Novaria,390,580
1463,Masha,533,481
1463,Minotaur,313,308
1463,Lapu-Lapu,585,490
1463,Wanwan,20,157
1464,Fanny,318,151
1464,Valentina,663,249
1464,Claude,53,104
1464,Novaria,392,580
1464,Chou,349,276
1464,Masha,534,482
1464,Minotaur,314,309
1464,Lapu-Lapu,585,492
1465,Valentina,663,250
1465,Fanny,318,152
1465,Claude,53,104
1465,Novaria,393,580
1465,Chou,350,276
1465,Minotaur,314,308
1465,Masha,534,482
1465,Lapu-Lapu,585,493
1466,Valentina,664,251
1466,Fanny,319,153
1466,Minotaur,314,308
1466,Chou,350,276
1466,Claude,54,105
1466,Novaria,395,581
1466,Masha,535,483
1466,Lapu-Lapu,583,494
1466,Wanwan,21,157
1467,Valentina,664,252
1467,Minotaur,315,307
1467,Claude,55,106
1467,Novaria,396,581
1467,Chou,352,276
1467,Fanny,320,154
1467,Masha,535,484
1467,Lapu-Lapu,585,493
1468,Claude,56,107
1468,Chou,353,276
1468,Fanny,320,156
1468,Minotaur,314,308
1468,Valentina,664,253
1468,Novaria,398,581
1468,Masha,536,484
1468,Lapu-Lapu,584,494
1469,Claude,57,107
1469,Chou,354,276
1469,Minotaur,314,308
1469,Fanny,320,155
1469,Valentina,663,254
1469,Novaria,399,582
1469,Masha,536,485
1470,Fanny,322,159
1470,Claude,58,108
1470,Chou,355,276
1470,Valentina,663,255
1470,Minotaur,314,308
1470,Novaria,400,581
1470,Masha,537,486
1470,Wanwan,22,157
1471,Claude,58,108
1471,Chou,357,275
1471,Fanny,324,162
1471,Valentina,663,256
1471,Minotaur,314,308
1471,Novaria,402,582
1471,Masha,538,489
1471,Wanwan,22,158
1472,Claude,58,109
1472,Valentina,663,257
1472,Chou,357,275
1472,Fanny,325,164
1472,Minotaur,316,308
1472,Novaria,404,583
1472,Masha,538,490
1472,Wanwan,22,158
1473,Fanny,326,167
1473,Chou,359,275
1473,Claude,59,109
1473,Valentina,663,257
1473,Minotaur,318,309
1473,Novaria,406,583
1473,Masha,539,492
1473,Wanwan,23,157
1474,Fanny,329,171
1474,Chou,359,274
1474,Claude,59,110
1474,Novaria,408,584
1474,Valentina,663,258
1474,Minotaur,319,309
1474,Masha,539,493
1474,Wanwan,23,159
1475,Fanny,332,174
1475,Chou,360,274
1475,Claude,60,110
1475,Novaria,410,584
1475,Valentina,663,261
1475,Minotaur,321,310
1475,Masha,540,493
1475,Wanwan,23,159
1476,Fanny,333,176
1476,Chou,361,274
1476,Claude,61,111
1476,Valentina,663,261
1476,Minotaur,323,311
1476,Novaria,411,584
1476,Masha,540,494
1476,Wanwan,23,160
1477,Fanny,336,180
1477,Chou,362,275
1477,Claude,61,112
1477,Valentina,663,263
1477,Minotaur,325,312
1477,Novaria,414,585
1477,Masha,542,496
1477,Wanwan,23,160
1478,Fanny,338,182
1478,Chou,363,275
1478,Valentina,663,264
1478,Claude,61,112
1478,Novaria,415,584
1478,Minotaur,325,313
1478,Masha,542,497
1478,Wanwan,23,161
1479,Fanny,338,182
1479,Chou,363,275
1479,Valentina,664,264
1479,Claude,61,113
1479,Novaria,415,584
1479,Minotaur,325,313
1479,Masha,543,497
1479,Wanwan,23,161
1480,Fanny,338,182
1480,Valentina,664,265
1480,Chou,364,275
1480,Claude,61,114
1480,Minotaur,326,313
1480,Novaria,416,585
1480,Masha,543,498
1480,Wanwan,23,163
1481,Fanny,338,182
1481,Valentina,663,267
1481,Novaria,419,585
1481,Chou,366,275
1481,Claude,63,115
1481,Minotaur,327,315
1481,Masha,544,500
1481,Wanwan,22,163
1482,Fanny,338,182
1482,Valentina,663,267
1482,Novaria,419,585
1482,Chou,366,275
1482,Claude,63,115
1482,Minotaur,326,314
1482,Masha,545,501
1482,Wanwan,22,164
1483,Fanny,338,182
1483,Novaria,421,586
1483,Chou,367,275
1483,Valentina,663,268
1483,Claude,63,116
1483,Minotaur,328,316
1483,Masha,545,501
1483,Wanwan,22,164
1484,Fanny,338,183
1484,Claude,63,117
1484,Novaria,422,585
1484,Valentina,663,269
1484,Chou,368,275
1484,Minotaur,328,317
1484,Masha,545,501
1484,Wanwan,22,165
1485,Fanny,338,183
1485,Claude,63,117
1485,Novaria,422,586
1485,Chou,368,276
1485,Valentina,663,269
1485,Minotaur,328,317
1485,Masha,545,501
1485,Wanwan,22,165
1486,Fanny,339,184
1486,Claude,63,118
1486,Novaria,424,586
1486,Chou,369,276
1486,Valentina,663,270
1486,Minotaur,328,317
1486,Masha,546,502
1486,Wanwan,22,165
1487,Fanny,340,185
1487,Claude,63,119
1487,Minotaur,329,319
1487,Chou,370,277
1487,Valentina,664,271
1487,Novaria,426,586
1487,Masha,547,503
1487,Wanwan,21,166
1488,Fanny,340,185
1488,Chou,371,278
1488,Claude,64,120
1488,Valentina,663,273
1488,Minotaur,329,319
1488,Masha,547,504
1488,Novaria,427,586
1488,Wanwan,20,168
1489,Chou,373,281
1489,Minotaur,329,321
1489,Fanny,339,188
1489,Valentina,663,274
1489,Claude,64,120
1489,Masha,548,506
1489,Novaria,431,586
1489,Wanwan,20,169
1490,Minotaur,329,322
1490,Fanny,339,188
1490,Valentina,663,274
1490,Chou,374,282
1490,Claude,65,121
1490,Novaria,432,586
1490,Masha,548,506
1490,Wanwan,20,170
1491,Fanny,338,189
1491,Minotaur,330,322
1491,Chou,374,282
1491,Claude,65,121
1491,Valentina,663,275
1491,Masha,550,507
1491,Novaria,432,586
1491,Wanwan,20,171
1492,Fanny,338,189
1492,Claude,65,122
1492,Minotaur,330,324
1492,Chou,374,283
1492,Valentina,662,276
1492,Novaria,434,587
1492,Masha,551,508
1492,Wanwan,21,172
1493,Fanny,338,189
1493,Minotaur,330,325
1493,Claude,65,122
1493,Novaria,435,587
1493,Chou,375,284
1493,Valentina,662,276
1493,Masha,552,510
1493,Wanwan,21,172
1494,Fanny,338,189
1494,Novaria,435,588
1494,Valentina,663,277
1494,Claude,66,123
1494,Chou,376,284
1494,Minotaur,331,328
1494,Masha,554,512
1494,Wanwan,21,173
1495,Fanny,338,190
1495,Novaria,438,588
1495,Valentina,663,280
1495,Chou,377,285
1495,Minotaur,331,331
1495,Masha,553,511
1495,Claude,66,124
1495,Wanwan,21,174
1496,Fanny,338,189
1496,Novaria,439,588
1496,Valentina,663,281
1496,Chou,377,285
1496,Minotaur,332,332
1496,Masha,554,512
1496,Claude,67,125
1496,Wanwan,21,174
1497,Fanny,338,190
1497,Novaria,441,589
1497,Valentina,663,282
1497,Chou,378,286
1497,Minotaur,333,327
1497,Claude,68,126
1497,Masha,554,513
1497,Wanwan,22,175
1498,Fanny,338,190
1498,Novaria,441,589
1498,Valentina,663,282
1498,Chou,378,286
1498,Minotaur,332,330
1498,Claude,68,126
1498,Masha,554,513
1498,Wanwan,22,175
1499,Fanny,338,190
1499,Valentina,663,283
1499,Novaria,443,589
1499,Claude,69,128
1499,Chou,380,287
1499,Minotaur,333,330
1499,Masha,558,516
1499,Wanwan,22,175
1500,Fanny,338,190
1500,Valentina,664,284
1500,Novaria,445,589
1500,Minotaur,334,332
1500,Claude,69,129
1500,Chou,382,288
1500,Masha,557,515
1501,Fanny,338,190
1501,Valentina,664,285
1501,Minotaur,334,333
1501,Novaria,447,590
1501,Claude,69,129
1501,Masha,557,517
1501,Chou,382,288
1502,Fanny,338,190
1502,Valentina,664,286
1502,Minotaur,334,333
1502,Novaria,448,590
1502,Claude,69,129
1502,Chou,382,288
1502,Masha,560,519
1503,Fanny,338,190
1503,Valentina,664,287
1503,Novaria,448,590
1503,Minotaur,334,335
1503,Claude,68,130
1503,Chou,382,290
1503,Masha,558,516
1503,Wanwan,23,178
1504,Fanny,338,190
1504,Novaria,450,590
1504,Valentina,664,287
1504,Minotaur,334,337
1504,Claude,67,131
1504,Chou,383,290
1504,Masha,557,515
1504,Wanwan,22,179
1505,Fanny,338,190
1505,Novaria,452,590
1505,Valentina,663,288
1505,Minotaur,335,339
1505,Claude,65,130
1505,Chou,383,290
1505,Masha,557,515
1505,Wanwan,23,179
1505,Lapu-Lapu,589,553
1506,Novaria,453,591
1506,Fanny,338,191
1506,Claude,64,130
1506,Minotaur,335,340
1506,Chou,383,291
1506,Valentina,664,289
1506,Masha,557,515
1506,Lapu-Lapu,587,556
1506,Wanwan,22,179
1507,Novaria,454,591
1507,Fanny,338,191
1507,Claude,62,130
1507,Minotaur,335,341
1507,Valentina,664,290
1507,Chou,383,291
1507,Masha,557,516
1507,Lapu-Lapu,588,562
1507,Wanwan,22,180
1508,Fanny,338,193
1508,Novaria,456,592
1508,Minotaur,335,344
1508,Valentina,664,291
1508,Claude,61,131
1508,Chou,384,292
1508,Masha,557,516
1508,Lapu-Lapu,589,565
1508,Wanwan,22,180
1509,Fanny,337,194
1509,Novaria,458,592
1509,Valentina,664,292
1509,Minotaur,335,345
1509,Lapu-Lapu,589,567
1509,Claude,61,132
1509,Masha,557,516
1509,Chou,384,293
1510,Fanny,337,195
1510,Novaria,458,592
1510,Valentina,665,293
1510,Lapu-Lapu,591,567
1510,Chou,385,293
1510,Claude,61,133
1510,Minotaur,335,347
1510,Masha,557,516
1511,Fanny,337,195
1511,Valentina,664,294
1511,Novaria,460,592
1511,Lapu-Lapu,591,567
1511,Minotaur,335,348
1511,Chou,387,294
1511,Masha,558,516
1511,Claude,60,134
1512,Fanny,336,196
1512,Lapu-Lapu,591,568
1512,Valentina,665,295
1512,Minotaur,334,349
1512,Novaria,462,593
1512,Claude,60,135
1512,Masha,558,516
1512,Chou,389,296
1513,Fanny,336,197
1513,Lapu-Lapu,591,569
1513,Valentina,665,296
1513,Minotaur,335,350
1513,Novaria,463,593
1513,Claude,60,136
1513,Chou,389,297
1513,Masha,558,516
1514,Fanny,336,197
1514,Lapu-Lapu,591,569
1514,Valentina,665,296
1514,Minotaur,335,350
1514,Claude,60,136
1514,Novaria,464,593
1514,Chou,389,297
1514,Masha,558,516
1515,Fanny,335,198
1515,Lapu-Lapu,592,570
1515,Claude,61,138
1515,Minotaur,335,352
1515,Chou,390,297
1515,Valentina,666,297
1515,Novaria,467,593
1515,Masha,558,516
1516,Fanny,335,199
1516,Lapu-Lapu,592,572
1516,Claude,61,138
1516,Valentina,665,299
1516,Minotaur,335,353
1516,Chou,391,298
1516,Novaria,467,593
1516,Masha,558,516
1516,Wanwan,21,186
1517,Fanny,335,200
1517,Lapu-Lapu,592,573
1517,Claude,62,139
1517,Valentina,665,299
1517,Minotaur,336,354
1517,Chou,392,299
1517,Novaria,468,593
1517,Masha,558,516
1518,Fanny,335,200
1518,Lapu-Lapu,593,574
1518,Valentina,664,301
1518,Claude,63,139
1518,Novaria,470,593
1518,Minotaur,335,356
1518,Masha,558,516
1518,Chou,392,297
1518,Wanwan,22,188
1519,Fanny,335,200
1519,Lapu-Lapu,593,575
1519,Valentina,664,302
1519,Claude,64,139
1519,Novaria,471,593
1519,Minotaur,333,358
1519,Chou,395,298
1519,Masha,560,516
1519,Wanwan,22,187
1520,Lapu-Lapu,593,576
1520,Fanny,335,200
1520,Valentina,664,304
1520,Novaria,473,594
1520,Claude,66,139
1520,Minotaur,333,359
1520,Masha,561,516
1520,Chou,396,299
1520,Wanwan,23,188
1521,Fanny,335,200
1521,Lapu-Lapu,592,577
1521,Valentina,664,304
1521,Novaria,474,594
1521,Minotaur,333,360
1521,Claude,66,138
1521,Masha,563,516
1521,Chou,397,299
1521,Wanwan,24,188
1522,Fanny,335,200
1522,Valentina,664,305
1522,Lapu-Lapu,592,578
1522,Minotaur,333,360
1522,Novaria,474,594
1522,Claude,66,138
1522,Masha,564,516
1522,Chou,397,299
1522,Wanwan,24,188
1523,Fanny,335,200
1523,Lapu-Lapu,591,579
1523,Minotaur,334,361
1523,Valentina,664,306
1523,Novaria,476,595
1523,Claude,65,137
1523,Masha,565,516
1523,Chou,398,300
1523,Wanwan,26,189
1524,Fanny,335,200
1524,Lapu-Lapu,591,580
1524,Minotaur,333,362
1524,Masha,566,515
1524,Valentina,664,307
1524,Novaria,478,595
1524,Claude,65,136
1524,Chou,399,300
1524,Wanwan,26,190
1525,Lapu-Lapu,591,580
1525,Fanny,335,200
1525,Minotaur,333,363
1525,Valentina,664,308
1525,Masha,567,515
1525,Claude,64,135
1525,Novaria,480,595
1525,Chou,399,301
1525,Wanwan,26,190
1526,Lapu-Lapu,591,582
1526,Fanny,335,200
1526,Minotaur,334,363
1526,Valentina,664,309
1526,Masha,568,516
1526,Novaria,480,595
1526,Claude,64,133
1526,Chou,399,302
1526,Wanwan,27,190
1527,Fanny,335,200
1527,Lapu-Lapu,591,583
1527,Minotaur,334,364
1527,Claude,63,133
1527,Valentina,664,310
1527,Masha,569,516
1527,Novaria,482,595
1527,Chou,399,303
1527,Wanwan,27,189
1528,Fanny,335,201
1528,Lapu-Lapu,590,585
1528,Minotaur,333,367
1528,Valentina,664,310
1528,Claude,61,131
1528,Chou,398,305
1528,Masha,572,517
1528,Novaria,485,596
1528,Wanwan,27,189
1529,Lapu-Lapu,588,586
1529,Fanny,335,201
1529,Minotaur,333,367
1529,Claude,61,131
1529,Chou,398,306
1529,Valentina,664,312
1529,Masha,572,517
1529,Novaria,486,597
1529,Wanwan,26,188
1530,Lapu-Lapu,589,586
1530,Fanny,334,202
1530,Claude,61,130
1530,Minotaur,333,367
1530,Valentina,664,313
1530,Masha,573,517
1530,Chou,398,306
1530,Novaria,487,597
1530,Wanwan,27,187
1531,Fanny,334,203
1531,Lapu-Lapu,588,587
1531,Claude,60,129
1531,Minotaur,333,369
1531,Masha,573,517
1531,Chou,398,308
1531,Valentina,664,314
1531,Novaria,488,598
1531,Wanwan,27,187
1532,Fanny,334,205
1532,Lapu-Lapu,586,590
1532,Minotaur,333,370
1532,Claude,60,128
1532,Valentina,664,316
1532,Chou,396,308
1532,Masha,575,517
1532,Novaria,490,600
1532,Wanwan,28,187
1533,Fanny,333,205
1533,Lapu-Lapu,586,589
1533,Minotaur,333,371
1533,Claude,60,128
1533,Chou,396,308
1533,Valentina,664,316
1533,Masha,575,517
1533,Novaria,490,599
1533,Wanwan,28,187
1534,Fanny,333,206
1534,Lapu-Lapu,585,590
1534,Claude,60,128
1534,Minotaur,333,372
1534,Chou,396,308
1534,Valentina,664,317
1534,Novaria,492,599
1534,Masha,576,517
1534,Wanwan,28,187
1535,Fanny,332,208
1535,Lapu-Lapu,584,590
1535,Valentina,664,318
1535,Minotaur,334,373
1535,Claude,59,129
1535,Novaria,494,600
1535,Chou,395,309
1535,Masha,578,518
1535,Wanwan,28,186
1536,Fanny,332,208
1536,Lapu-Lapu,583,590
1536,Valentina,664,319
1536,Claude,61,129
1536,Minotaur,335,374
1536,Novaria,495,601
1536,Chou,396,309
1536,Masha,579,518
1536,Wanwan,28,186
1537,Lapu-Lapu,583,590
1537,Fanny,331,209
1537,Claude,61,130
1537,Valentina,664,320
1537,Minotaur,336,375
1537,Chou,397,308
1537,Novaria,496,601
1537,Masha,580,518
1537,Wanwan,27,187
1538,Lapu-Lapu,582,591
1538,Fanny,330,210
1538,Valentina,664,320
1538,Claude,62,131
1538,Minotaur,336,377
1538,Chou,401,307
1538,Novaria,497,601
1538,Masha,581,518
1538,Wanwan,27,188
1539,Lapu-Lapu,582,592
1539,Fanny,330,211
1539,Claude,63,131
1539,Valentina,664,321
1539,Chou,404,306
1539,Minotaur,336,378
1539,Novaria,499,602
1539,Masha,582,518
1539,Wanwan,27,189
1540,Lapu-Lapu,581,592
1540,Fanny,330,211
1540,Claude,63,132
1540,Valentina,664,322
1540,Chou,406,306
1540,Minotaur,336,379
1540,Novaria,500,602
1540,Masha,583,518
1540,Wanwan,27,189
1541,Lapu-Lapu,581,593
1541,Fanny,330,211
1541,Novaria,501,602
1541,Claude,64,132
1541,Chou,410,304
1541,Minotaur,336,380
1541,Valentina,664,324
1541,Masha,584,519
1541,Wanwan,27,189
1542,Lapu-Lapu,580,592
1542,Fanny,330,211
1542,Chou,412,303
1542,Novaria,502,602
1542,Valentina,664,324
1542,Minotaur,335,380
1542,Claude,66,133
1542,Masha,585,519
1542,Wanwan,27,190
1543,Fanny,330,211
1543,Lapu-Lapu,580,592
1543,Chou,414,303
1543,Valentina,664,325
1543,Minotaur,336,381
1543,Claude,68,134
1543,Novaria,503,603
1543,Masha,585,519
1543,Wanwan,26,191
1543,Fredrinn,363,329
1544,Fanny,330,211
1544,Lapu-Lapu,580,593
1544,Valentina,664,326
1544,Claude,69,134
1544,Novaria,504,603
1544,Minotaur,337,381
1544,Masha,585,519
1544,Chou,414,304
1544,Wanwan,26,190
1544,Fredrinn,363,328
1545,Lapu-Lapu,579,594
1545,Fanny,330,211
1545,Novaria,505,604
1545,Valentina,664,326
1545,Claude,69,135
1545,Minotaur,338,382
1545,Masha,585,519
1545,Chou,419,302
1545,Fredrinn,364,328
1545,Wanwan,25,190
1546,Lapu-Lapu,579,595
1546,Fanny,330,211
1546,Novaria,506,603
1546,Valentina,664,327
1546,Claude,69,135
1546,Masha,585,519
1546,Minotaur,339,382
1546,Chou,420,301
1546,Fredrinn,364,328
1546,Wanwan,25,190
1547,Fanny,330,212
1547,Lapu-Lapu,578,596
1547,Novaria,507,604
1547,Valentina,663,329
1547,Minotaur,340,382
1547,Claude,71,135
1547,Masha,585,519
1547,Chou,419,301
1547,Wanwan,25,191
1547,Fredrinn,364,328
1548,Fanny,330,212
1548,Lapu-Lapu,579,597
1548,Novaria,508,604
1548,Valentina,663,331
1548,Minotaur,341,383
1548,Masha,585,519
1548,Claude,71,136
1548,Chou,420,301
1548,Wanwan,25,192
1548,Fredrinn,364,328
1549,Novaria,509,604
1549,Fanny,330,212
1549,Lapu-Lapu,578,596
1549,Valentina,663,332
1549,Minotaur,342,383
1549,Masha,585,519
1549,Claude,73,136
1549,Chou,420,301
1549,Wanwan,25,192
1549,Fredrinn,364,328
1550,Fanny,330,212
1550,Novaria,511,605
1550,Lapu-Lapu,577,597
1550,Minotaur,342,383
1550,Masha,585,519
1550,Valentina,663,332
1550,Claude,73,44
1550,Wanwan,25,193
1550,Chou,420,300
1551,Fanny,329,212
1551,Novaria,511,605
1551,Lapu-Lapu,577,598
1551,Minotaur,343,384
1551,Masha,585,519
1551,Claude,72,43
1551,Valentina,663,333
1551,Wanwan,25,192
1551,Chou,418,297
1552,Fanny,328,213
1552,Novaria,513,605
1552,Lapu-Lapu,578,597
1552,Minotaur,344,384
1552,Chou,419,293
1552,Masha,585,519
1552,Valentina,664,334
1552,Claude,73,43
1552,Wanwan,24,192
1552,Fredrinn,365,328
1553,Fanny,327,213
1553,Lapu-Lapu,578,598
1553,Minotaur,345,385
1553,Novaria,514,605
1553,Chou,420,290
1553,Masha,585,519
1553,Valentina,663,335
1553,Claude,74,44
1553,Wanwan,23,191
1554,Fanny,326,214
1554,Lapu-Lapu,578,598
1554,Minotaur,345,385
1554,Novaria,514,606
1554,Masha,585,519
1554,Chou,418,290
1554,Valentina,663,336
1554,Claude,74,44
1554,Wanwan,24,191
1554,Fredrinn,365,327
1555,Fanny,324,215
1555,Lapu-Lapu,577,598
1555,Minotaur,347,384
1555,Novaria,518,607
1555,Valentina,663,337
1555,Claude,76,46
1555,Masha,583,519
1555,Chou,419,283
1555,Wanwan,22,189
1555,Fredrinn,366,328
1556,Fanny,323,215
1556,Minotaur,348,384
1556,Lapu-Lapu,577,598
1556,Valentina,664,338
1556,Novaria,520,607
1556,Claude,76,47
1556,Masha,582,519
1556,Chou,420,281
1556,Fredrinn,367,327
1556,Wanwan,22,188
1557,Fanny,323,216
1557,Valentina,663,339
1557,Minotaur,349,384
1557,Lapu-Lapu,577,598
1557,Novaria,521,607
1557,Claude,77,47
1557,Masha,581,519
1557,Chou,420,280
1557,Fredrinn,367,327
1557,Wanwan,23,188
1558,Fanny,323,216
1558,Valentina,663,339
1558,Minotaur,349,384
1558,Claude,77,47
1558,Lapu-Lapu,576,599
1558,Novaria,521,607
1558,Chou,420,280
