Frame,Class,X,Y
6657,Fredrinn,201,313
6657,Claude,52,57
6657,Lapu-Lapu,526,579
6657,Valentina,45,210
6657,Masha,665,524
6658,Fanny,259,228
6658,Fredrinn,201,313
6658,Claude,51,57
6658,Lapu-Lapu,526,578
6658,Masha,665,524
6658,Valentina,46,209
6659,Fredrinn,200,312
6659,Fanny,262,222
6659,Claude,51,58
6659,Lapu-Lapu,526,578
6659,Valentina,46,208
6659,Masha,665,524
6660,Fredrinn,200,313
6660,Claude,51,58
6660,Fanny,262,221
6660,Lapu-Lapu,526,578
6660,Valentina,45,207
6660,Masha,665,524
6661,Fanny,267,213
6661,Fredrinn,198,311
6661,Claude,51,58
6661,Valentina,44,205
6661,Lapu-Lapu,524,576
6661,Masha,665,524
6662,Fredrinn,198,311
6662,Fanny,270,209
6662,Claude,51,58
6662,Valentina,45,205
6662,Lapu-Lapu,523,576
6662,Masha,665,524
6663,Fredrinn,197,310
6663,Claude,52,58
6663,Fanny,271,206
6663,Valentina,45,204
6663,Lapu-Lapu,523,575
6663,Masha,665,524
6664,Fredrinn,196,309
6664,Claude,51,57
6664,Fanny,276,198
6664,Valentina,47,203
6664,Lapu-Lapu,521,575
6664,Masha,665,524
6665,Claude,51,57
6665,Fredrinn,196,308
6665,Fanny,278,196
6665,Valentina,47,202
6665,Lapu-Lapu,520,574
6665,Masha,665,524
6666,Fredrinn,196,308
6666,Claude,51,57
6666,Fanny,282,190
6666,Lapu-Lapu,519,573
6666,Valentina,47,201
6666,Masha,665,524
6667,Fredrinn,195,307
6667,Fanny,284,188
6667,Claude,51,57
6667,Lapu-Lapu,519,573
6667,Valentina,47,200
6667,Masha,665,524
6668,Fanny,288,181
6668,Fredrinn,194,306
6668,Claude,50,56
6668,Valentina,47,200
6668,Lapu-Lapu,518,573
6668,Masha,665,524
6669,Fredrinn,193,305
6669,Fanny,289,179
6669,Claude,50,56
6669,Valentina,47,199
6669,Lapu-Lapu,516,572
6669,Masha,665,524
6670,Fredrinn,192,304
6670,Claude,51,56
6670,Valentina,48,198
6670,Lapu-Lapu,515,572
6670,Fanny,292,174
6670,Masha,665,524
6671,Fredrinn,191,304
6671,Claude,51,56
6671,Valentina,48,197
6671,Lapu-Lapu,514,571
6671,Fanny,294,171
6671,Masha,665,524
6672,Fredrinn,190,303
6672,Fanny,297,165
6672,Claude,51,57
6672,Lapu-Lapu,513,571
6672,Valentina,48,195
6672,Masha,665,524
6673,Fredrinn,189,301
6673,Fanny,299,162
6673,Lapu-Lapu,513,570
6673,Valentina,49,194
6673,Claude,52,57
6673,Masha,665,524
6674,Fredrinn,188,300
6674,Fanny,301,157
6674,Lapu-Lapu,512,570
6674,Claude,53,57
6674,Valentina,49,193
6674,Masha,665,525
6675,Fredrinn,188,300
6675,Lapu-Lapu,512,569
6675,Fanny,304,154
6675,Claude,53,57
6675,Masha,665,525
6675,Valentina,49,192
6675,Novaria,28,332
6676,Fredrinn,187,299
6676,Fanny,307,149
6676,Lapu-Lapu,511,569
6676,Claude,53,57
6676,Masha,665,525
6676,Valentina,49,192
6677,Fredrinn,186,298
6677,Fanny,308,144
6677,Lapu-Lapu,510,569
6677,Masha,665,526
6677,Valentina,49,191
6677,Claude,54,56
6678,Fredrinn,185,298
6678,Fanny,312,140
6678,Lapu-Lapu,509,568
6678,Masha,665,528
6678,Valentina,51,189
6678,Claude,53,56
6679,Fredrinn,184,297
6679,Fanny,314,136
6679,Lapu-Lapu,508,567
6679,Valentina,50,189
6679,Masha,664,529
6679,Claude,53,56
6680,Fredrinn,184,296
6680,Fanny,317,132
6680,Lapu-Lapu,507,567
6680,Claude,53,56
6680,Masha,665,530
6680,Valentina,51,189
6681,Fredrinn,183,295
6681,Fanny,320,126
6681,Claude,53,56
6681,Valentina,51,187
6681,Lapu-Lapu,506,567
6681,Masha,665,531
6682,Fanny,323,123
6682,Fredrinn,183,293
6682,Claude,53,56
6682,Valentina,51,187
6682,Lapu-Lapu,505,567
6682,Masha,665,532
6683,Fanny,325,118
6683,Fredrinn,183,293
6683,Claude,53,56
6683,Valentina,51,186
6683,Lapu-Lapu,504,566
6683,Masha,665,533
6684,Fredrinn,182,292
6684,Fanny,327,114
6684,Valentina,51,185
6684,Lapu-Lapu,504,565
6684,Claude,53,56
6684,Masha,665,534
6685,Fredrinn,182,291
6685,Fanny,330,109
6685,Valentina,51,184
6685,Claude,53,57
6685,Lapu-Lapu,503,565
6685,Masha,665,534
6686,Fanny,335,104
6686,Fredrinn,182,290
6686,Lapu-Lapu,502,564
6686,Valentina,51,183
6686,Claude,53,57
6686,Masha,664,534
6687,Fredrinn,181,289
6687,Fanny,336,101
6687,Claude,53,57
6687,Valentina,51,182
6687,Lapu-Lapu,502,563
6687,Masha,664,536
6688,Fanny,340,96
6688,Fredrinn,180,289
6688,Claude,53,57
6688,Valentina,52,180
6688,Lapu-Lapu,499,561
6688,Masha,665,537
6689,Fanny,342,92
6689,Fredrinn,180,287
6689,Claude,52,57
6689,Valentina,52,179
6689,Lapu-Lapu,497,559
6689,Masha,664,539
6690,Fanny,346,89
6690,Fredrinn,179,287
6690,Claude,52,58
6690,Lapu-Lapu,494,556
6690,Valentina,53,178
6690,Masha,664,540
6691,Claude,52,58
6691,Fredrinn,178,286
6691,Fanny,347,89
6691,Lapu-Lapu,491,553
6691,Valentina,53,177
6691,Masha,664,542
6692,Fredrinn,178,285
6692,Claude,52,58
6692,Fanny,347,89
6692,Valentina,53,176
6692,Lapu-Lapu,489,552
6692,Masha,664,542
6693,Claude,52,58
6693,Fredrinn,178,285
6693,Fanny,349,89
6693,Masha,665,543
6693,Lapu-Lapu,486,548
6693,Valentina,53,175
6693,Minotaur,27,261
6694,Claude,53,58
6694,Fanny,350,89
6694,Fredrinn,178,284
6694,Lapu-Lapu,484,545
6694,Masha,664,544
6694,Valentina,54,174
6695,Claude,53,57
6695,Fanny,351,90
6695,Fredrinn,177,282
6695,Masha,665,545
6695,Lapu-Lapu,481,543
6695,Valentina,55,173
6696,Claude,53,57
6696,Fanny,352,90
6696,Fredrinn,176,281
6696,Lapu-Lapu,479,540
6696,Masha,665,545
6696,Valentina,54,172
6697,Fanny,353,91
6697,Fredrinn,176,280
6697,Claude,53,57
6697,Lapu-Lapu,477,538
6697,Masha,665,546
6697,Valentina,55,171
6698,Fanny,354,91
6698,Fredrinn,176,279
6698,Lapu-Lapu,476,537
6698,Claude,53,57
6698,Valentina,55,169
6698,Masha,665,546
6699,Fanny,355,92
6699,Fredrinn,176,278
6699,Lapu-Lapu,476,537
6699,Claude,53,57
6699,Masha,665,546
6699,Valentina,55,169
6700,Lapu-Lapu,476,537
6700,Fanny,355,92
6700,Fredrinn,175,277
6700,Claude,52,57
6700,Masha,665,546
6700,Valentina,56,168
6701,Fanny,356,93
6701,Lapu-Lapu,475,536
6701,Fredrinn,174,275
6701,Claude,52,57
6701,Valentina,56,168
6701,Masha,665,546
6702,Fanny,357,93
6702,Lapu-Lapu,474,536
6702,Fredrinn,174,274
6702,Claude,55,58
6702,Valentina,57,166
6702,Masha,665,546
6702,Minotaur,28,252
6703,Fanny,358,94
6703,Fredrinn,174,273
6703,Lapu-Lapu,473,535
6703,Claude,55,58
6703,Masha,664,546
6703,Valentina,57,166
6703,Minotaur,28,251
6704,Fanny,358,95
6704,Fredrinn,173,272
6704,Lapu-Lapu,473,534
6704,Masha,664,546
6704,Valentina,58,165
6705,Fanny,359,95
6705,Fredrinn,173,271
6705,Lapu-Lapu,472,534
6705,Masha,664,546
6705,Valentina,58,164
6706,Fanny,359,96
6706,Fredrinn,173,270
6706,Lapu-Lapu,471,533
6706,Masha,664,546
6706,Valentina,58,163
6707,Fanny,359,97
6707,Fredrinn,173,269
6707,Lapu-Lapu,470,533
6707,Masha,664,546
6707,Valentina,58,162
6708,Fanny,359,98
6708,Fredrinn,173,268
6708,Lapu-Lapu,469,532
6708,Masha,665,546
6708,Valentina,59,162
6708,Minotaur,31,248
6709,Fredrinn,173,267
6709,Fanny,359,99
6709,Lapu-Lapu,468,532
6709,Masha,664,546
6709,Valentina,59,161
6710,Fredrinn,172,266
6710,Lapu-Lapu,468,531
6710,Masha,663,547
6710,Fanny,360,100
6710,Valentina,60,159
6711,Lapu-Lapu,466,530
6711,Masha,663,547
6711,Fredrinn,171,265
6711,Fanny,363,99
6711,Valentina,61,158
6711,Chou,676,20
6712,Fanny,362,100
6712,Masha,662,548
6712,Lapu-Lapu,465,530
6712,Fredrinn,171,264
6712,Valentina,62,158
6712,Chou,676,20
6713,Fanny,363,101
6713,Lapu-Lapu,464,529
6713,Masha,662,548
6713,Fredrinn,170,263
6713,Valentina,62,156
6713,Chou,675,21
6714,Fanny,364,102
6714,Masha,661,549
6714,Lapu-Lapu,463,529
6714,Fredrinn,170,262
6714,Valentina,63,156
6714,Chou,672,21
6715,Fanny,365,102
6715,Fredrinn,170,262
6715,Masha,660,549
6715,Lapu-Lapu,463,528
6715,Valentina,64,153
6715,Minotaur,33,242
6715,Chou,670,22
6716,Fanny,366,102
6716,Fredrinn,171,260
6716,Masha,660,549
6716,Lapu-Lapu,463,527
6716,Valentina,64,153
6716,Minotaur,33,242
6716,Chou,670,22
6717,Fanny,366,103
6717,Fredrinn,170,259
6717,Masha,659,550
6717,Lapu-Lapu,462,527
6717,Valentina,62,152
6717,Minotaur,33,240
6717,Chou,670,22
6718,Fanny,366,104
6718,Fredrinn,170,259
6718,Masha,658,550
6718,Lapu-Lapu,460,526
6718,Valentina,62,151
6719,Fanny,367,105
6719,Fredrinn,170,258
6719,Masha,657,551
6719,Lapu-Lapu,459,525
6719,Valentina,63,151
6719,Chou,670,22
6720,Fanny,368,105
6720,Fredrinn,169,257
6720,Masha,657,551
6720,Lapu-Lapu,458,525
6720,Valentina,64,149
6721,Fanny,369,106
6721,Fredrinn,169,256
6721,Lapu-Lapu,458,524
6721,Masha,655,551
6721,Valentina,64,149
6722,Lapu-Lapu,457,523
6722,Fanny,370,107
6722,Fredrinn,169,255
6722,Masha,654,551
6722,Valentina,65,147
6722,Chou,666,22
6723,Lapu-Lapu,456,522
6723,Fanny,371,108
6723,Fredrinn,168,254
6723,Masha,654,551
6723,Valentina,66,146
6723,Minotaur,34,237
6723,Chou,664,23
6724,Lapu-Lapu,456,521
6724,Fanny,371,108
6724,Fredrinn,168,253
6724,Masha,653,552
6724,Valentina,66,145
6724,Minotaur,34,236
6725,Lapu-Lapu,455,521
6725,Fredrinn,168,252
6725,Fanny,372,109
6725,Masha,652,552
6725,Valentina,66,144
6725,Minotaur,34,235
6726,Fanny,372,109
6726,Fredrinn,166,250
6726,Lapu-Lapu,454,520
6726,Masha,651,552
6726,Valentina,66,143
6726,Minotaur,34,234
6727,Fanny,372,110
6727,Lapu-Lapu,454,520
6727,Fredrinn,166,248
6727,Masha,651,552
6727,Valentina,67,143
6727,Minotaur,34,234
6727,Chou,656,25
6728,Fanny,373,111
6728,Lapu-Lapu,453,519
6728,Masha,649,553
6728,Fredrinn,164,243
6728,Valentina,67,143
6728,Chou,654,25
6728,Minotaur,33,233
6729,Fanny,374,111
6729,Lapu-Lapu,452,519
6729,Masha,648,553
6729,Valentina,68,141
6729,Minotaur,33,233
6729,Chou,654,25
6729,Fredrinn,164,239
6730,Fanny,374,112
6730,Lapu-Lapu,452,519
6730,Masha,647,553
6730,Minotaur,33,233
6730,Chou,654,25
6730,Valentina,68,140
6730,Fredrinn,162,235
6731,Fanny,373,113
6731,Lapu-Lapu,451,518
6731,Masha,646,553
6731,Minotaur,34,232
6731,Valentina,69,139
6731,Chou,655,25
6732,Fanny,373,113
6732,Lapu-Lapu,449,517
6732,Masha,645,553
6732,Minotaur,35,231
6732,Chou,655,25
6732,Valentina,70,139
6733,Fanny,373,113
6733,Lapu-Lapu,449,517
6733,Masha,644,553
6733,Chou,654,25
6733,Minotaur,36,230
6733,Valentina,69,138
6733,Fredrinn,158,223
6734,Fanny,373,113
6734,Lapu-Lapu,448,516
6734,Masha,643,554
6734,Valentina,70,138
6734,Chou,650,26
6734,Fredrinn,157,218
6734,Minotaur,35,230
6735,Fanny,373,113
6735,Lapu-Lapu,448,515
6735,Masha,642,554
6735,Fredrinn,156,215
6735,Valentina,71,136
6735,Chou,648,26
6735,Minotaur,36,229
6736,Fanny,373,113
6736,Lapu-Lapu,446,514
6736,Masha,639,555
6736,Chou,643,27
6736,Valentina,72,135
6736,Minotaur,36,226
6736,Fredrinn,156,211
6737,Fanny,373,113
6737,Lapu-Lapu,446,514
6737,Masha,640,555
6737,Chou,641,28
6737,Minotaur,36,226
6737,Valentina,72,134
6737,Fredrinn,156,211
6738,Fanny,374,111
6738,Lapu-Lapu,445,513
6738,Masha,639,555
6738,Valentina,71,134
6738,Minotaur,35,224
6738,Chou,637,28
6739,Fanny,374,110
6739,Masha,637,556
6739,Lapu-Lapu,444,512
6739,Valentina,72,133
6739,Fredrinn,158,208
6739,Chou,630,29
6740,Fanny,373,109
6740,Masha,636,556
6740,Lapu-Lapu,443,511
6740,Fredrinn,157,206
6740,Minotaur,36,223
6740,Valentina,72,132
6740,Chou,629,30
6741,Fanny,373,109
6741,Lapu-Lapu,442,511
6741,Masha,636,557
6741,Fredrinn,156,205
6741,Minotaur,35,221
6741,Valentina,73,131
6741,Chou,629,30
6742,Fanny,374,108
6742,Lapu-Lapu,441,511
6742,Masha,635,557
6742,Fredrinn,156,203
6742,Minotaur,35,220
6742,Valentina,74,130
6742,Chou,629,30
6743,Lapu-Lapu,440,510
6743,Fanny,373,107
6743,Masha,634,557
6743,Fredrinn,156,202
6743,Minotaur,35,219
6743,Valentina,75,129
6744,Fanny,372,107
6744,Lapu-Lapu,439,509
6744,Masha,633,557
6744,Minotaur,35,218
6744,Fredrinn,155,201
6744,Valentina,75,128
6745,Fanny,372,106
6745,Lapu-Lapu,439,509
6745,Masha,633,557
6745,Minotaur,35,217
6745,Fredrinn,155,200
6746,Fanny,371,106
6746,Lapu-Lapu,438,508
6746,Masha,631,557
6746,Minotaur,35,216
6746,Fredrinn,155,200
6747,Fanny,370,106
6747,Lapu-Lapu,437,508
6747,Masha,631,558
6747,Minotaur,35,215
6747,Fredrinn,155,198
6747,Chou,624,31
6747,Valentina,76,125
6748,Fanny,369,105
6748,Lapu-Lapu,437,507
6748,Masha,629,559
6748,Minotaur,35,215
6748,Chou,623,32
6748,Fredrinn,154,196
6748,Claude,686,21
6748,Valentina,77,124
6749,Fanny,368,105
6749,Lapu-Lapu,436,506
6749,Masha,628,560
6749,Fredrinn,154,195
6749,Chou,622,31
6749,Minotaur,35,214
6749,Valentina,77,123
6749,Claude,686,21
6750,Fanny,367,104
6750,Masha,626,560
6750,Lapu-Lapu,435,506
6750,Chou,621,32
6750,Fredrinn,154,195
6750,Valentina,78,122
6750,Minotaur,36,213
6750,Claude,687,20
6751,Fanny,366,104
6751,Masha,625,560
6751,Lapu-Lapu,434,505
6751,Fredrinn,153,194
6751,Chou,620,32
6751,Valentina,78,121
6751,Claude,688,20
6751,Minotaur,36,212
6752,Masha,625,560
6752,Fanny,365,104
6752,Lapu-Lapu,433,504
6752,Fredrinn,153,193
6752,Claude,687,21
6752,Chou,617,34
6752,Minotaur,36,211
6753,Masha,624,560
6753,Fanny,364,104
6753,Lapu-Lapu,432,504
6753,Fredrinn,153,192
6753,Claude,688,20
6753,Chou,616,34
6753,Valentina,79,119
6754,Fanny,363,104
6754,Masha,624,560
6754,Lapu-Lapu,432,503
6754,Fredrinn,153,192
6754,Claude,688,21
6754,Chou,616,34
6754,Valentina,79,119
6755,Fanny,361,104
6755,Masha,623,561
6755,Lapu-Lapu,431,503
6755,Fredrinn,153,190
6755,Valentina,80,118
6755,Chou,616,34
6756,Fanny,361,103
6756,Masha,621,561
6756,Lapu-Lapu,430,502
6756,Fredrinn,153,189
6756,Valentina,80,117
6756,Chou,614,35
6757,Fanny,360,102
6757,Masha,620,561
6757,Lapu-Lapu,429,502
6757,Fredrinn,153,188
6757,Valentina,80,116
6757,Chou,612,35
6757,Claude,687,20
6758,Fanny,359,102
6758,Masha,619,561
6758,Lapu-Lapu,428,501
6758,Fredrinn,152,187
6758,Chou,612,34
6758,Valentina,80,116
6758,Claude,686,20
6759,Fanny,359,103
6759,Masha,618,561
6759,Lapu-Lapu,427,500
6759,Fredrinn,152,186
6759,Valentina,81,114
6759,Chou,611,35
6759,Claude,686,20
6759,Minotaur,37,203
6760,Fanny,358,102
6760,Masha,618,562
6760,Lapu-Lapu,426,500
6760,Claude,685,20
6760,Fredrinn,152,185
6760,Valentina,81,113
6760,Chou,609,35
6760,Minotaur,38,201
6761,Fanny,357,102
6761,Lapu-Lapu,426,499
6761,Masha,617,562
6761,Fredrinn,151,185
6761,Claude,685,20
6761,Valentina,82,113
6761,Chou,608,36
6761,Minotaur,36,202
6762,Fanny,356,102
6762,Masha,616,562
6762,Fredrinn,150,183
6762,Lapu-Lapu,425,499
6762,Claude,686,20
6762,Valentina,82,112
6762,Chou,607,36
6762,Minotaur,36,201
6763,Fanny,355,102
6763,Fredrinn,150,182
6763,Lapu-Lapu,424,498
6763,Masha,615,563
6763,Chou,606,36
6763,Claude,687,19
6763,Valentina,82,110
6763,Minotaur,37,199
6764,Fanny,353,101
6764,Fredrinn,149,182
6764,Lapu-Lapu,423,497
6764,Masha,614,563
6764,Claude,688,20
6764,Chou,604,36
6764,Valentina,83,110
6764,Minotaur,38,199
6765,Fanny,354,101
6765,Fredrinn,149,182
6765,Masha,612,563
6765,Lapu-Lapu,423,496
6765,Claude,687,20
6765,Chou,603,36
6765,Valentina,85,109
6765,Minotaur,38,198
6766,Fanny,352,101
6766,Lapu-Lapu,423,495
6766,Fredrinn,148,181
6766,Masha,611,563
6766,Chou,602,36
6766,Claude,688,19
6766,Valentina,84,108
6766,Minotaur,38,198
6767,Fanny,352,101
6767,Fredrinn,147,180
6767,Lapu-Lapu,422,494
6767,Masha,611,563
6767,Claude,687,20
6767,Chou,602,36
6768,Fanny,351,101
6768,Fredrinn,146,179
6768,Lapu-Lapu,421,493
6768,Masha,610,563
6768,Claude,687,19
6768,Chou,600,36
6768,Valentina,86,107
6769,Fanny,351,102
6769,Fredrinn,146,179
6769,Lapu-Lapu,420,493
6769,Masha,608,564
6769,Chou,599,36
6769,Claude,686,18
6769,Valentina,87,106
6769,Minotaur,39,195
6770,Fredrinn,144,178
6770,Fanny,351,103
6770,Lapu-Lapu,420,492
6770,Masha,607,564
6770,Chou,595,37
6770,Claude,686,18
6770,Valentina,88,105
6770,Minotaur,39,194
6771,Fanny,351,103
6771,Fredrinn,143,178
6771,Lapu-Lapu,418,491
6771,Masha,606,564
6771,Chou,594,37
6771,Valentina,89,104
6771,Claude,686,18
6771,Minotaur,39,193
6772,Fredrinn,142,177
6772,Fanny,351,103
6772,Masha,605,564
6772,Lapu-Lapu,419,490
6772,Chou,594,37
6772,Valentina,89,104
6772,Claude,686,19
6772,Minotaur,39,193
6773,Fanny,351,103
6773,Fredrinn,142,176
6773,Masha,605,565
6773,Lapu-Lapu,418,489
6773,Chou,593,36
6773,Claude,687,19
6773,Valentina,90,103
6773,Minotaur,39,192
6774,Fanny,351,103
6774,Masha,603,565
6774,Fredrinn,142,176
6774,Lapu-Lapu,418,488
6774,Chou,592,37
6774,Claude,687,20
6774,Minotaur,40,191
6774,Valentina,91,101
6775,Fanny,352,103
6775,Fredrinn,141,176
6775,Masha,602,565
6775,Lapu-Lapu,417,487
6775,Chou,591,37
6775,Minotaur,39,190
6775,Claude,688,19
6775,Valentina,92,101
6776,Fanny,352,104
6776,Fredrinn,140,175
6776,Masha,601,565
6776,Lapu-Lapu,418,486
6776,Chou,590,37
6776,Minotaur,40,189
6776,Claude,688,19
6776,Valentina,92,100
6777,Fanny,353,104
6777,Fredrinn,138,174
6777,Masha,600,566
6777,Lapu-Lapu,418,485
6777,Chou,588,37
6777,Minotaur,41,188
6777,Claude,687,19
6778,Fanny,355,104
6778,Fredrinn,138,172
6778,Masha,600,565
6778,Lapu-Lapu,418,484
6778,Chou,587,38
6778,Minotaur,41,187
6778,Valentina,93,99
6778,Claude,689,18
6779,Fanny,356,105
6779,Fredrinn,136,172
6779,Masha,599,565
6779,Lapu-Lapu,418,483
6779,Chou,585,38
6779,Minotaur,40,186
6779,Claude,688,18
6779,Valentina,93,98
6780,Fredrinn,135,171
6780,Fanny,357,105
6780,Masha,598,567
6780,Lapu-Lapu,418,482
6780,Chou,584,38
6780,Minotaur,40,185
6780,Claude,688,18
6780,Valentina,94,96
6781,Fredrinn,134,170
6781,Fanny,357,105
6781,Masha,597,566
6781,Lapu-Lapu,417,481
6781,Chou,583,38
6781,Minotaur,41,185
6781,Valentina,95,96
6781,Claude,688,18
6782,Fanny,357,105
6782,Fredrinn,133,170
6782,Lapu-Lapu,417,480
6782,Chou,581,38
6782,Masha,596,567
6782,Minotaur,41,184
6782,Claude,688,19
6782,Valentina,96,94
6783,Fanny,357,105
6783,Fredrinn,132,169
6783,Chou,580,38
6783,Masha,594,567
6783,Lapu-Lapu,418,478
6783,Minotaur,41,183
6783,Claude,688,18
6783,Valentina,96,93
6784,Fanny,357,105
6784,Fredrinn,131,168
6784,Lapu-Lapu,418,478
6784,Masha,593,567
6784,Chou,578,38
6784,Minotaur,41,182
6784,Valentina,97,92
6784,Claude,688,19
6785,Fanny,357,105
6785,Fredrinn,131,167
6785,Minotaur,41,181
6785,Lapu-Lapu,418,476
6785,Chou,577,38
6785,Masha,592,568
6785,Valentina,98,91
6785,Claude,689,19
6786,Fanny,357,105
6786,Fredrinn,131,166
6786,Chou,576,38
6786,Minotaur,41,180
6786,Lapu-Lapu,418,475
6786,Masha,591,568
6786,Claude,690,19
6786,Valentina,98,91
6787,Fanny,357,105
6787,Fredrinn,131,166
6787,Chou,575,39
6787,Lapu-Lapu,418,474
6787,Minotaur,40,179
6787,Masha,590,568
6787,Claude,691,20
6787,Valentina,99,90
6788,Fanny,357,105
6788,Fredrinn,130,165
6788,Chou,574,39
6788,Minotaur,40,179
6788,Lapu-Lapu,417,474
6788,Masha,589,569
6788,Claude,691,19
6788,Valentina,99,89
6789,Fanny,357,105
6789,Fredrinn,130,164
6789,Chou,573,39
6789,Minotaur,40,177
6789,Masha,588,569
6789,Lapu-Lapu,417,472
6789,Valentina,100,88
6789,Claude,692,19
6790,Fanny,357,105
6790,Fredrinn,129,163
6790,Chou,571,39
6790,Masha,586,569
6790,Minotaur,40,176
6790,Lapu-Lapu,417,472
6790,Valentina,100,88
6790,Claude,692,19
6791,Fanny,357,105
6791,Fredrinn,129,162
6791,Minotaur,41,174
6791,Chou,571,39
6791,Masha,584,570
6791,Lapu-Lapu,417,470
6791,Valentina,100,86
6792,Fanny,357,105
6792,Fredrinn,128,161
6792,Chou,569,40
6792,Lapu-Lapu,416,469
6792,Masha,582,570
6792,Minotaur,41,173
6792,Valentina,101,85
6793,Fanny,357,105
6793,Fredrinn,127,161
6793,Chou,568,39
6793,Lapu-Lapu,416,469
6793,Masha,581,570
6793,Minotaur,42,172
6793,Valentina,101,85
6794,Fanny,357,105
6794,Fredrinn,126,159
6794,Chou,566,40
6794,Lapu-Lapu,415,468
6794,Masha,580,571
6794,Minotaur,42,172
6794,Valentina,101,83
6795,Fanny,357,105
6795,Fredrinn,126,159
6795,Chou,565,39
6795,Lapu-Lapu,415,467
6795,Minotaur,42,171
6795,Masha,579,571
6795,Claude,689,16
6796,Fanny,357,105
6796,Fredrinn,126,158
6796,Chou,564,39
6796,Lapu-Lapu,415,466
6796,Minotaur,43,171
6796,Masha,578,571
6796,Claude,689,16
6797,Fanny,357,105
6797,Fredrinn,127,156
6797,Minotaur,43,170
6797,Chou,562,39
6797,Lapu-Lapu,415,465
6797,Masha,576,572
6797,Claude,688,17
6798,Fanny,357,105
6798,Fredrinn,127,155
6798,Minotaur,43,169
6798,Chou,560,39
6798,Masha,575,572
6798,Lapu-Lapu,415,464
6798,Valentina,104,80
6798,Claude,689,17
6799,Fanny,357,105
6799,Fredrinn,127,154
6799,Minotaur,44,168
6799,Chou,558,39
6799,Masha,574,572
6799,Lapu-Lapu,415,463
6799,Valentina,104,79
6799,Claude,689,17
6800,Fanny,357,105
6800,Fredrinn,125,153
6800,Minotaur,45,168
6800,Chou,558,39
6800,Masha,573,573
6800,Lapu-Lapu,415,462
6800,Valentina,105,78
6800,Claude,689,18
6801,Fanny,357,105
6801,Fredrinn,125,153
6801,Chou,557,39
6801,Minotaur,45,167
6801,Masha,572,573
6801,Lapu-Lapu,415,462
6801,Valentina,105,77
6801,Claude,690,18
6802,Fanny,357,105
6802,Fredrinn,125,152
6802,Minotaur,45,165
6802,Lapu-Lapu,415,461
6802,Masha,570,573
6802,Chou,556,39
6802,Valentina,106,77
6803,Fredrinn,125,150
6803,Fanny,357,105
6803,Minotaur,46,165
6803,Masha,569,573
6803,Lapu-Lapu,414,459
6803,Valentina,107,76
6803,Chou,555,39
6803,Claude,692,18
6804,Fredrinn,125,149
6804,Fanny,357,105
6804,Masha,567,573
6804,Minotaur,47,163
6804,Lapu-Lapu,414,458
6804,Valentina,107,75
6804,Chou,552,39
6804,Claude,692,18
6805,Fanny,357,105
6805,Fredrinn,125,148
6805,Minotaur,47,162
6805,Masha,566,573
6805,Lapu-Lapu,414,457
6805,Valentina,107,74
6805,Chou,551,39
6806,Fanny,357,105
6806,Fredrinn,124,148
6806,Masha,565,574
6806,Minotaur,47,162
6806,Lapu-Lapu,414,456
6806,Chou,550,39
6806,Valentina,108,75
6807,Fanny,357,105
6807,Fredrinn,124,147
6807,Masha,563,574
6807,Minotaur,48,162
6807,Chou,549,39
6807,Lapu-Lapu,414,455
6807,Valentina,108,75
6808,Fanny,357,105
6808,Fredrinn,124,146
6808,Masha,562,574
6808,Minotaur,49,161
6808,Chou,549,39
6808,Lapu-Lapu,414,454
6808,Valentina,108,75
6809,Fanny,357,105
6809,Fredrinn,123,145
6809,Minotaur,50,160
6809,Masha,561,574
6809,Chou,546,39
6809,Lapu-Lapu,413,453
6809,Valentina,111,72
6810,Fanny,357,105
6810,Fredrinn,123,144
6810,Minotaur,50,160
6810,Masha,560,574
6810,Chou,546,39
6810,Lapu-Lapu,412,452
6810,Valentina,111,70
6811,Fanny,357,105
6811,Fredrinn,123,143
6811,Chou,544,39
6811,Minotaur,51,158
6811,Masha,559,575
6811,Lapu-Lapu,412,451
6811,Valentina,113,67
6811,Claude,689,15
6812,Fanny,357,105
6812,Fredrinn,123,141
6812,Masha,558,576
6812,Minotaur,52,158
6812,Chou,543,39
6812,Lapu-Lapu,412,450
6812,Valentina,117,64
6812,Claude,688,15
6813,Fredrinn,123,141
6813,Fanny,357,105
6813,Masha,556,576
6813,Chou,541,39
6813,Minotaur,53,157
6813,Lapu-Lapu,412,449
6813,Claude,687,15
6813,Valentina,119,62
6814,Fredrinn,123,140
6814,Fanny,357,105
6814,Masha,555,575
6814,Minotaur,54,156
6814,Chou,540,39
6814,Valentina,120,60
6814,Lapu-Lapu,412,448
6814,Claude,687,15
6815,Fanny,357,105
6815,Fredrinn,123,139
6815,Masha,554,576
6815,Minotaur,55,156
6815,Valentina,121,57
6815,Chou,539,39
6815,Lapu-Lapu,412,448
6815,Claude,684,17
6816,Fanny,357,105
6816,Fredrinn,124,137
6816,Masha,553,577
6816,Minotaur,57,156
6816,Chou,537,39
6816,Valentina,124,55
6816,Lapu-Lapu,412,447
6816,Claude,683,17
6817,Fanny,357,105
6817,Fredrinn,124,136
6817,Minotaur,57,155
6817,Masha,552,577
6817,Valentina,127,52
6817,Chou,536,39
6817,Lapu-Lapu,412,446
6817,Claude,682,18
6818,Fanny,357,105
6818,Fredrinn,124,135
6818,Masha,550,577
6818,Minotaur,58,154
6818,Valentina,128,51
6818,Chou,534,40
